2025-04-03 14:53:48,399 INFO     Start Init the PLC: PLC-01
2025-04-03 15:22:38,779 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:39,593 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:39,800 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:40,612 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:40,819 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:41,634 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:41,841 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:42,654 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:42,861 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:43,676 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:43,883 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:44,696 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:44,903 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:45,715 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:45,921 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:46,735 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:46,943 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:47,757 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:47,965 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:48,779 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:48,986 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:49,797 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:50,003 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:50,817 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:51,024 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:51,838 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:52,046 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:52,858 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:53,065 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:53,876 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:54,082 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:54,898 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:55,106 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:55,913 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:56,121 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:56,935 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:57,142 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:57,955 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:58,163 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:58,976 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:22:59,184 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:22:59,999 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:00,206 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:01,019 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:01,227 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:02,040 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:02,248 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:03,062 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:03,270 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:04,081 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:04,286 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:05,097 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:05,305 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:06,118 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:06,323 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:07,139 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:07,346 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:08,160 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:08,367 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:09,182 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:09,390 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:10,203 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:10,411 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:11,218 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:11,424 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:12,233 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:12,438 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:13,249 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:13,457 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:14,267 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:14,474 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:15,288 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:15,495 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:16,301 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:16,508 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:17,317 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:17,525 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:18,340 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:18,546 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:19,358 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:19,566 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:20,378 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:20,581 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:21,392 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:21,598 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:22,413 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:22,620 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:23,433 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:23,641 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:24,452 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:24,658 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:25,471 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:25,678 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:26,486 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:26,693 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:27,508 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:27,715 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:28,528 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:28,736 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:29,551 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:29,759 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:30,573 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:30,780 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:31,593 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:31,801 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:32,612 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:32,819 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:33,633 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:33,840 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:34,654 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:34,861 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:35,673 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:35,881 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:36,695 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:36,903 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:37,716 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:37,924 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:38,737 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:38,943 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:39,755 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:39,961 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:40,773 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:40,980 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:41,796 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:42,003 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:42,817 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:43,025 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:43,832 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:44,040 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:44,854 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:45,060 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:45,875 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:46,083 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:46,898 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:47,106 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:47,921 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:48,129 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:48,940 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:49,146 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:49,957 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:50,165 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:50,979 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:51,187 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:52,001 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:52,209 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:53,018 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:53,226 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:54,040 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:54,245 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:55,057 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:55,265 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:56,076 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:56,284 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:57,095 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:57,303 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:58,112 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:58,318 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:23:59,129 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:23:59,336 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:00,153 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:00,359 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:01,174 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:01,382 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:02,197 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:02,405 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:03,218 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:03,425 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:04,241 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:04,447 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:05,260 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:05,468 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:06,280 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:06,486 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:07,296 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:07,504 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:08,319 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:08,525 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:09,339 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:09,547 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:10,363 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:10,570 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:11,383 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:11,591 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:12,407 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:12,615 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:13,430 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:13,635 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:14,446 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:14,652 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:15,464 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:15,672 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:16,484 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:16,691 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:17,504 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:17,711 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:18,522 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:18,729 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:19,538 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:19,746 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:20,561 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:20,767 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:21,580 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:21,788 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:22,600 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:22,806 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:23,620 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:23,828 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:24,643 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:24,849 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:25,662 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:25,869 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:26,681 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:26,889 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:27,700 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:27,907 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:28,723 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:28,929 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:29,740 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:29,948 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:24:30,763 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:24:30,969 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
